,actual,cleared,data_year,offense,ori,state_abbr,agency_name,county_name
2868,2,0,2017,rape,NJ0132600,NJ,Manalapan Township Police Department,MONMOUTH
2869,0,0,2017,rape-legacy,NJ0132600,NJ,Manalapan Township Police Department,MONMOUTH
2870,0,0,2017,rape,NJ0132700,NJ,Manasquan Police Department,MONMOUTH
2871,0,0,2017,rape-legacy,NJ0132700,NJ,Manasquan Police Department,MONMOUTH
2872,0,0,2017,rape,NJ0132800,NJ,Marlboro Township Police Department,MONMOUTH
2873,0,0,2017,rape-legacy,NJ0132800,NJ,Marlboro Township Police Department,MONMOUTH
2874,0,0,2017,rape,NJ0132900,NJ,Matawan Police Department,MONMOUTH
2875,0,0,2017,rape-legacy,NJ0132900,NJ,Matawan Police Department,MONMOUTH
2876,1,1,2017,rape,NJ0133000,NJ,Aberdeen Township Police Department,MONMOUTH
2877,0,0,2017,rape-legacy,NJ0133000,NJ,Aberdeen Township Police Department,MONMOUTH
2878,3,1,2017,rape,NJ0133100,NJ,Middletown Township Police Department,MONMOUTH
2879,0,0,2017,rape-legacy,NJ0133100,NJ,Middletown Township Police Department,MONMOUTH
2880,0,0,2017,rape,NJ0152800,NJ,Ship Bottom Police Department,OCEAN
2881,0,0,2017,rape-legacy,NJ0152800,NJ,Ship Bottom Police Department,OCEAN
2882,0,0,2017,rape,NJ0152900,NJ,South Toms River Police Department,OCEAN
2883,0,0,2017,rape-legacy,NJ0152900,NJ,South Toms River Police Department,OCEAN
2884,1,0,2017,rape,NJ0153000,NJ,Stafford Township Police Department,OCEAN
2885,0,0,2017,rape-legacy,NJ0153000,NJ,Stafford Township Police Department,OCEAN
2886,0,0,2017,rape,NJ0153100,NJ,Surf City Police Department,OCEAN
2887,0,0,2017,rape-legacy,NJ0153100,NJ,Surf City Police Department,OCEAN
2888,0,0,2017,rape,NJ0153200,NJ,Tuckerton Police Department,OCEAN
2889,0,0,2017,rape-legacy,NJ0153200,NJ,Tuckerton Police Department,OCEAN
2890,1,1,2017,rape,NJ0153300,NJ,Barnegat Township Police Department,OCEAN
2891,0,0,2017,rape-legacy,NJ0153300,NJ,Barnegat Township Police Department,OCEAN
2892,2,1,2017,rape,NJ015SP00,NJ,State Police: Ocean County,OCEAN
2893,0,0,2017,rape-legacy,NJ015SP00,NJ,State Police: Ocean County,OCEAN
2894,0,0,2017,rape,NJ0160100,NJ,Bloomingdale Police Department,PASSAIC
2895,0,0,2017,rape-legacy,NJ0160100,NJ,Bloomingdale Police Department,PASSAIC
2896,8,4,2017,rape,NJ0160200,NJ,Clifton Police Department,PASSAIC
2897,0,0,2017,rape-legacy,NJ0160200,NJ,Clifton Police Department,PASSAIC
2898,0,0,2017,rape,NJ0160300,NJ,Haledon Police Department,PASSAIC
2899,0,0,2017,rape-legacy,NJ0160300,NJ,Haledon Police Department,PASSAIC
2900,0,0,2017,rape,NJNPIPP00,NJ,Palisades Interstate Parkway,BERGEN
2901,0,0,2017,rape-legacy,NJNPIPP00,NJ,Palisades Interstate Parkway,BERGEN
2902,0,0,2017,rape,NJNYPOA00,NJ,Port Authority of New York and New Jersey,N/A
2903,0,0,2017,rape-legacy,NJNYPOA00,NJ,Port Authority of New York and New Jersey,N/A
2904,0,0,2017,rape,NJ0010000,NJ,Atlantic County Sheriff's Office,ATLANTIC
2905,0,0,2017,rape-legacy,NJ0010000,NJ,Atlantic County Sheriff's Office,ATLANTIC
2906,2,0,2017,rape,NJ0010100,NJ,Absecon Police Department,ATLANTIC
2907,0,0,2017,rape-legacy,NJ0010100,NJ,Absecon Police Department,ATLANTIC
2908,24,6,2017,rape,NJ0010200,NJ,Atlantic City Police Department,ATLANTIC
2909,0,0,2017,rape-legacy,NJ0010200,NJ,Atlantic City Police Department,ATLANTIC
2910,0,0,2017,rape,NJ0010300,NJ,Brigantine Police Department,ATLANTIC
2911,0,0,2017,rape-legacy,NJ0010300,NJ,Brigantine Police Department,ATLANTIC
2912,2,0,2017,rape,NJ0010400,NJ,Buena Police Department,ATLANTIC
2913,0,0,2017,rape-legacy,NJ0010400,NJ,Buena Police Department,ATLANTIC
2914,1,0,2017,rape,NJ0010700,NJ,Egg Harbor City Police Department,ATLANTIC
2915,0,0,2017,rape-legacy,NJ0010700,NJ,Egg Harbor City Police Department,ATLANTIC
2916,0,0,2017,rape,NJ0010800,NJ,Egg Harbor Township Police Department,ATLANTIC
2917,0,0,2017,rape-legacy,NJ0010800,NJ,Egg Harbor Township Police Department,ATLANTIC
2918,6,0,2017,rape,NJ0011100,NJ,Galloway Township Police Department,ATLANTIC
2919,0,0,2017,rape-legacy,NJ0011100,NJ,Galloway Township Police Department,ATLANTIC
2920,0,0,2017,rape,NJ0032900,NJ,Pemberton Police Department,BURLINGTON
2921,0,0,2017,rape-legacy,NJ0032900,NJ,Pemberton Police Department,BURLINGTON
2922,13,1,2017,rape,NJ0033000,NJ,Pemberton Township Police Department,BURLINGTON
2923,0,0,2017,rape-legacy,NJ0033000,NJ,Pemberton Township Police Department,BURLINGTON
2924,0,0,2017,rape,NJ0033100,NJ,Riverside Township Police Department,BURLINGTON
2925,0,0,2017,rape-legacy,NJ0033100,NJ,Riverside Township Police Department,BURLINGTON
2926,0,0,2017,rape,NJ0033200,NJ,Riverton Police Department,BURLINGTON
2927,0,0,2017,rape-legacy,NJ0033200,NJ,Riverton Police Department,BURLINGTON
2928,0,0,2017,rape,NJ0033500,NJ,Springfield Township Police Department,BURLINGTON
2929,0,0,2017,rape-legacy,NJ0033500,NJ,Springfield Township Police Department,BURLINGTON
2930,7,1,2017,rape,NJ0033800,NJ,Westampton Township Police Department,BURLINGTON
2931,0,0,2017,rape-legacy,NJ0033800,NJ,Westampton Township Police Department,BURLINGTON
2932,13,4,2017,rape,NJ003SP00,NJ,State Police: Burlington County,BURLINGTON
2933,0,0,2017,rape-legacy,NJ003SP00,NJ,State Police: Burlington County,BURLINGTON
2934,0,0,2017,rape,NJ0040000,NJ,Camden County Sheriff's Office,CAMDEN
2935,0,0,2017,rape-legacy,NJ0040000,NJ,Camden County Sheriff's Office,CAMDEN
2936,0,0,2017,rape,NJ0040100,NJ,Audubon Police Department,CAMDEN
2937,0,0,2017,rape-legacy,NJ0040100,NJ,Audubon Police Department,CAMDEN
2938,0,0,2017,rape,NJ0040200,NJ,Audubon Park Police Department,CAMDEN
2939,0,0,2017,rape-legacy,NJ0040200,NJ,Audubon Park Police Department,CAMDEN
2940,2,0,2017,rape,NJ0090900,NJ,Secaucus Police Department,HUDSON
2941,0,0,2017,rape-legacy,NJ0090900,NJ,Secaucus Police Department,HUDSON
2942,1,0,2017,rape,NJ0091000,NJ,Union City Police Department,HUDSON
2943,0,0,2017,rape-legacy,NJ0091000,NJ,Union City Police Department,HUDSON
2944,1,0,2017,rape,NJ0091100,NJ,Weehawken Township Police Department,HUDSON
2945,0,0,2017,rape-legacy,NJ0091100,NJ,Weehawken Township Police Department,HUDSON
2946,8,5,2017,rape,NJ0091200,NJ,West New York Police Department,HUDSON
2947,0,0,2017,rape-legacy,NJ0091200,NJ,West New York Police Department,HUDSON
2948,0,0,2017,rape,NJ009149E,NJ,Stevens Institute of Technology,HUDSON
2949,0,0,2017,rape-legacy,NJ009149E,NJ,Stevens Institute of Technology,HUDSON
2950,0,0,2017,rape,NJ009SP00,NJ,State Police: Hudson County,HUDSON
2951,0,0,2017,rape-legacy,NJ009SP00,NJ,State Police: Hudson County,HUDSON
2952,0,0,2017,rape,NJ0100400,NJ,Califon Police Department,HUNTERDON
2953,0,0,2017,rape-legacy,NJ0100400,NJ,Califon Police Department,HUNTERDON
2954,1,1,2017,rape,NJ0100500,NJ,Clinton Police Department,HUNTERDON
2955,0,0,2017,rape-legacy,NJ0100500,NJ,Clinton Police Department,HUNTERDON
2956,0,0,2017,rape,NJ0100600,NJ,Clinton Township Police Department,HUNTERDON
2957,0,0,2017,rape-legacy,NJ0100600,NJ,Clinton Township Police Department,HUNTERDON
2958,0,0,2017,rape,NJ0100700,NJ,Delaware Township Police Department,HUNTERDON
2959,0,0,2017,rape-legacy,NJ0100700,NJ,Delaware Township Police Department,HUNTERDON
2960,0,0,2017,rape,NJ0142000,NJ,Mine Hill Township Police Department,MORRIS
2961,0,0,2017,rape-legacy,NJ0142000,NJ,Mine Hill Township Police Department,MORRIS
2962,0,0,2017,rape,NJ0142100,NJ,Montville Township Police Department,MORRIS
2963,0,0,2017,rape-legacy,NJ0142100,NJ,Montville Township Police Department,MORRIS
2964,0,0,2017,rape,NJ0142200,NJ,Morris Township Police Department,MORRIS
2965,0,0,2017,rape-legacy,NJ0142200,NJ,Morris Township Police Department,MORRIS
2966,0,0,2017,rape,NJ0142300,NJ,Morris Plains Police Department,MORRIS
2967,0,0,2017,rape-legacy,NJ0142300,NJ,Morris Plains Police Department,MORRIS
2968,3,3,2017,rape,NJ0142400,NJ,Morristown Police Department,MORRIS
2969,0,0,2017,rape-legacy,NJ0142400,NJ,Morristown Police Department,MORRIS
2970,0,0,2017,rape,NJ0142500,NJ,Mountain Lakes Police Department,MORRIS
2971,0,0,2017,rape-legacy,NJ0142500,NJ,Mountain Lakes Police Department,MORRIS
2972,0,0,2017,rape,NJ0142600,NJ,Mount Arlington Police Department,MORRIS
2973,0,0,2017,rape-legacy,NJ0142600,NJ,Mount Arlington Police Department,MORRIS
2974,3,1,2017,rape,NJ0142700,NJ,Mount Olive Township Police Department,MORRIS
2975,0,0,2017,rape-legacy,NJ0142700,NJ,Mount Olive Township Police Department,MORRIS
2976,0,0,2017,rape,NJ0142800,NJ,Netcong Police Department,MORRIS
2977,0,0,2017,rape-legacy,NJ0142800,NJ,Netcong Police Department,MORRIS
2978,7,1,2017,rape,NJ0142900,NJ,Parsippany-Troy Hills Township Police Department,MORRIS
2979,0,0,2017,rape-legacy,NJ0142900,NJ,Parsippany-Troy Hills Township Police Department,MORRIS
2980,0,0,2017,rape,NJ0211700,NJ,Oxford Township Police Department,WARREN
2981,0,0,2017,rape-legacy,NJ0211700,NJ,Oxford Township Police Department,WARREN
2982,6,2,2017,rape,NJ0211900,NJ,Phillipsburg Police Department,WARREN
2983,0,0,2017,rape-legacy,NJ0211900,NJ,Phillipsburg Police Department,WARREN
2984,0,0,2017,rape,NJ0212000,NJ,Pohatcong Township Police Department,WARREN
2985,0,0,2017,rape-legacy,NJ0212000,NJ,Pohatcong Township Police Department,WARREN
2986,0,0,2017,rape,NJ0212100,NJ,Washington Police Department,WARREN
2987,0,0,2017,rape-legacy,NJ0212100,NJ,Washington Police Department,WARREN
2988,0,0,2017,rape,NJ0212200,NJ,"Washington Township, Warren County Police Department",WARREN
2989,0,0,2017,rape-legacy,NJ0212200,NJ,"Washington Township, Warren County Police Department",WARREN
2990,1,1,2017,rape,NJ021SP00,NJ,State Police: Warren County,WARREN
2991,0,0,2017,rape-legacy,NJ021SP00,NJ,State Police: Warren County,WARREN
2992,116,11,2017,rape,NJNPD0000,NJ,Newark Police Department,ESSEX
2993,0,0,2017,rape-legacy,NJNPD0000,NJ,Newark Police Department,ESSEX
2994,0,0,2017,rape,NJNPIPP00,NJ,Palisades Interstate Parkway,BERGEN
2995,0,0,2017,rape-legacy,NJNPIPP00,NJ,Palisades Interstate Parkway,BERGEN
2996,0,0,2017,rape,NJNYPOA00,NJ,Port Authority of New York and New Jersey,N/A
2997,0,0,2017,rape-legacy,NJNYPOA00,NJ,Port Authority of New York and New Jersey,N/A
2998,0,0,2017,rape,NJ0010000,NJ,Atlantic County Sheriff's Office,ATLANTIC
2999,0,0,2017,rape-legacy,NJ0010000,NJ,Atlantic County Sheriff's Office,ATLANTIC
3000,0,0,2017,rape,NJ0042600,NJ,Oaklyn Police Department,CAMDEN
3001,0,0,2017,rape-legacy,NJ0042600,NJ,Oaklyn Police Department,CAMDEN
3002,1,0,2017,rape,NJ0042700,NJ,Pennsauken Township Police Department,CAMDEN
3003,0,0,2017,rape-legacy,NJ0042700,NJ,Pennsauken Township Police Department,CAMDEN
3004,0,0,2017,rape,NJ0042800,NJ,Pine Hill Police Department,CAMDEN
3005,0,0,2017,rape-legacy,NJ0042800,NJ,Pine Hill Police Department,CAMDEN
3006,1,0,2017,rape,NJ0043000,NJ,Runnemede Police Department,CAMDEN
3007,0,0,2017,rape-legacy,NJ0043000,NJ,Runnemede Police Department,CAMDEN
3008,2,2,2017,rape,NJ0043100,NJ,Somerdale Police Department,CAMDEN
3009,0,0,2017,rape-legacy,NJ0043100,NJ,Somerdale Police Department,CAMDEN
3010,1,0,2017,rape,NJ0043200,NJ,Stratford Police Department,CAMDEN
3011,0,0,2017,rape-legacy,NJ0043200,NJ,Stratford Police Department,CAMDEN
3012,0,0,2017,rape,NJ0043300,NJ,Tavistock Police Department,CAMDEN
3013,0,0,2017,rape-legacy,NJ0043300,NJ,Tavistock Police Department,CAMDEN
3014,12,1,2017,rape,NJ0043400,NJ,Voorhees Township Police Department,CAMDEN
3015,0,0,2017,rape-legacy,NJ0043400,NJ,Voorhees Township Police Department,CAMDEN
3016,1,1,2017,rape,NJ0043500,NJ,Waterford Township Police Department,CAMDEN
3017,0,0,2017,rape-legacy,NJ0043500,NJ,Waterford Township Police Department,CAMDEN
3018,3,1,2017,rape,NJ0043600,NJ,Winslow Township Police Department,CAMDEN
3019,0,0,2017,rape-legacy,NJ0043600,NJ,Winslow Township Police Department,CAMDEN
3020,0,0,2017,rape,NJ0130600,NJ,Avon-by-the-Sea Police Department,MONMOUTH
3021,0,0,2017,rape-legacy,NJ0130600,NJ,Avon-by-the-Sea Police Department,MONMOUTH
3022,3,2,2017,rape,NJ0130700,NJ,Belmar Police Department,MONMOUTH
3023,0,0,2017,rape-legacy,NJ0130700,NJ,Belmar Police Department,MONMOUTH
3024,0,0,2017,rape,NJ0130800,NJ,Bradley Beach Police Department,MONMOUTH
3025,0,0,2017,rape-legacy,NJ0130800,NJ,Bradley Beach Police Department,MONMOUTH
3026,0,0,2017,rape,NJ0130900,NJ,Brielle Police Department,MONMOUTH
3027,0,0,2017,rape-legacy,NJ0130900,NJ,Brielle Police Department,MONMOUTH
3028,0,0,2017,rape,NJ0131000,NJ,Deal Police Department,MONMOUTH
3029,0,0,2017,rape-legacy,NJ0131000,NJ,Deal Police Department,MONMOUTH
3030,3,1,2017,rape,NJ0131100,NJ,Eatontown Police Department,MONMOUTH
3031,0,0,2017,rape-legacy,NJ0131100,NJ,Eatontown Police Department,MONMOUTH
3032,0,0,2017,rape,NJ0131200,NJ,Englishtown Police Department,MONMOUTH
3033,0,0,2017,rape-legacy,NJ0131200,NJ,Englishtown Police Department,MONMOUTH
3034,0,0,2017,rape,NJ0131300,NJ,Fair Haven Police Department,MONMOUTH
3035,0,0,2017,rape-legacy,NJ0131300,NJ,Fair Haven Police Department,MONMOUTH
3036,5,4,2017,rape,NJ0131500,NJ,Freehold Police Department,MONMOUTH
3037,0,0,2017,rape-legacy,NJ0131500,NJ,Freehold Police Department,MONMOUTH
3038,3,0,2017,rape,NJ0131600,NJ,Freehold Township Police Department,MONMOUTH
3039,0,0,2017,rape-legacy,NJ0131600,NJ,Freehold Township Police Department,MONMOUTH
3040,2,0,2017,rape,NJ0191900,NJ,Stanhope Police Department,SUSSEX
3041,0,0,2017,rape-legacy,NJ0191900,NJ,Stanhope Police Department,SUSSEX
3042,0,0,2017,rape,NJ0192200,NJ,Vernon Township Police Department,SUSSEX
3043,0,0,2017,rape-legacy,NJ0192200,NJ,Vernon Township Police Department,SUSSEX
3044,8,0,2017,rape,NJ019SP00,NJ,State Police: Sussex County,SUSSEX
3045,0,0,2017,rape-legacy,NJ019SP00,NJ,State Police: Sussex County,SUSSEX
3046,0,0,2017,rape,NJ0200100,NJ,Berkeley Heights Township Police Department,UNION
3047,0,0,2017,rape-legacy,NJ0200100,NJ,Berkeley Heights Township Police Department,UNION
3048,0,0,2017,rape,NJ0200200,NJ,Clark Township Police Department,UNION
3049,0,0,2017,rape-legacy,NJ0200200,NJ,Clark Township Police Department,UNION
3050,0,0,2017,rape,NJ0200300,NJ,Cranford Township Police Department,UNION
3051,0,0,2017,rape-legacy,NJ0200300,NJ,Cranford Township Police Department,UNION
3052,47,5,2017,rape,NJ0200400,NJ,Elizabeth Police Department,UNION
3053,0,0,2017,rape-legacy,NJ0200400,NJ,Elizabeth Police Department,UNION
3054,0,0,2017,rape,NJ0200500,NJ,Fanwood Police Department,UNION
3055,0,0,2017,rape-legacy,NJ0200500,NJ,Fanwood Police Department,UNION
3056,0,0,2017,rape,NJ0200600,NJ,Garwood Police Department,UNION
3057,0,0,2017,rape-legacy,NJ0200600,NJ,Garwood Police Department,UNION
3058,2,0,2017,rape,NJ0200700,NJ,Hillside Township Police Department,UNION
3059,0,0,2017,rape-legacy,NJ0200700,NJ,Hillside Township Police Department,UNION
3060,0,0,2017,rape,NJ0042000,NJ,Laurel Springs Police Department,CAMDEN
3061,0,0,2017,rape-legacy,NJ0042000,NJ,Laurel Springs Police Department,CAMDEN
3062,0,0,2017,rape,NJ0042100,NJ,Lawnside Police Department,CAMDEN
3063,0,0,2017,rape-legacy,NJ0042100,NJ,Lawnside Police Department,CAMDEN
3064,13,6,2017,rape,NJ0042200,NJ,Lindenwold Police Department,CAMDEN
3065,0,0,2017,rape-legacy,NJ0042200,NJ,Lindenwold Police Department,CAMDEN
3066,0,0,2017,rape,NJ0042300,NJ,Magnolia Police Department,CAMDEN
3067,0,0,2017,rape-legacy,NJ0042300,NJ,Magnolia Police Department,CAMDEN
3068,0,1,2017,rape,NJ0042400,NJ,Merchantville Police Department,CAMDEN
3069,0,0,2017,rape-legacy,NJ0042400,NJ,Merchantville Police Department,CAMDEN
3070,0,1,2017,rape,NJ0042500,NJ,Mount Ephraim Police Department,CAMDEN
3071,0,0,2017,rape-legacy,NJ0042500,NJ,Mount Ephraim Police Department,CAMDEN
3072,0,0,2017,rape,NJ0042600,NJ,Oaklyn Police Department,CAMDEN
3073,0,0,2017,rape-legacy,NJ0042600,NJ,Oaklyn Police Department,CAMDEN
3074,1,0,2017,rape,NJ0042700,NJ,Pennsauken Township Police Department,CAMDEN
3075,0,0,2017,rape-legacy,NJ0042700,NJ,Pennsauken Township Police Department,CAMDEN
3076,0,0,2017,rape,NJ0042800,NJ,Pine Hill Police Department,CAMDEN
3077,0,0,2017,rape-legacy,NJ0042800,NJ,Pine Hill Police Department,CAMDEN
3078,1,0,2017,rape,NJ0043000,NJ,Runnemede Police Department,CAMDEN
3079,0,0,2017,rape-legacy,NJ0043000,NJ,Runnemede Police Department,CAMDEN
3080,3,1,2017,rape,NJ0133100,NJ,Middletown Township Police Department,MONMOUTH
3081,0,0,2017,rape-legacy,NJ0133100,NJ,Middletown Township Police Department,MONMOUTH
3082,0,0,2017,rape,NJ0133300,NJ,Monmouth Beach Police Department,MONMOUTH
3083,0,0,2017,rape-legacy,NJ0133300,NJ,Monmouth Beach Police Department,MONMOUTH
3084,5,1,2017,rape,NJ0133400,NJ,Neptune Township Police Department,MONMOUTH
3085,0,0,2017,rape-legacy,NJ0133400,NJ,Neptune Township Police Department,MONMOUTH
3086,1,1,2017,rape,NJ0133500,NJ,Neptune City Police Department,MONMOUTH
3087,0,0,2017,rape-legacy,NJ0133500,NJ,Neptune City Police Department,MONMOUTH
3088,0,0,2017,rape,NJ0133600,NJ,Tinton Falls Police Department,MONMOUTH
3089,0,0,2017,rape-legacy,NJ0133600,NJ,Tinton Falls Police Department,MONMOUTH
3090,3,2,2017,rape,NJ0133700,NJ,"Ocean Township, Monmouth County Police Department",MONMOUTH
3091,0,0,2017,rape-legacy,NJ0133700,NJ,"Ocean Township, Monmouth County Police Department",MONMOUTH
3092,2,0,2017,rape,NJ0133800,NJ,Oceanport Police Department,MONMOUTH
3093,0,0,2017,rape-legacy,NJ0133800,NJ,Oceanport Police Department,MONMOUTH
3094,3,3,2017,rape,NJ0133900,NJ,Hazlet Township Police Department,MONMOUTH
3095,0,0,2017,rape-legacy,NJ0133900,NJ,Hazlet Township Police Department,MONMOUTH
3096,5,1,2017,rape,NJ0134000,NJ,Red Bank Police Department,MONMOUTH
3097,0,0,2017,rape-legacy,NJ0134000,NJ,Red Bank Police Department,MONMOUTH
3098,0,0,2017,rape,NJ0134200,NJ,Rumson Police Department,MONMOUTH
3099,0,0,2017,rape-legacy,NJ0134200,NJ,Rumson Police Department,MONMOUTH
3100,0,0,2017,rape,NJ0011300,NJ,Hammonton Police Department,ATLANTIC
3101,0,0,2017,rape-legacy,NJ0011300,NJ,Hammonton Police Department,ATLANTIC
3102,0,0,2017,rape,NJ0011400,NJ,Linwood Police Department,ATLANTIC
3103,0,0,2017,rape-legacy,NJ0011400,NJ,Linwood Police Department,ATLANTIC
3104,0,0,2017,rape,NJ0011500,NJ,Longport Police Department,ATLANTIC
3105,0,0,2017,rape-legacy,NJ0011500,NJ,Longport Police Department,ATLANTIC
3106,1,0,2017,rape,NJ0011600,NJ,Margate City Police Department,ATLANTIC
3107,0,0,2017,rape-legacy,NJ0011600,NJ,Margate City Police Department,ATLANTIC
3108,0,0,2017,rape,NJ0011700,NJ,Mullica Township Police Department,ATLANTIC
3109,0,0,2017,rape-legacy,NJ0011700,NJ,Mullica Township Police Department,ATLANTIC
3110,0,0,2017,rape,NJ0011800,NJ,Northfield Police Department,ATLANTIC
3111,0,0,2017,rape-legacy,NJ0011800,NJ,Northfield Police Department,ATLANTIC
3112,5,0,2017,rape,NJ0011900,NJ,Pleasantville Police Department,ATLANTIC
3113,0,0,2017,rape-legacy,NJ0011900,NJ,Pleasantville Police Department,ATLANTIC
3114,1,0,2017,rape,NJ0012100,NJ,Somers Point Police Department,ATLANTIC
3115,0,0,2017,rape-legacy,NJ0012100,NJ,Somers Point Police Department,ATLANTIC
3116,0,0,2017,rape,NJ0012200,NJ,Ventnor City Police Department,ATLANTIC
3117,0,0,2017,rape-legacy,NJ0012200,NJ,Ventnor City Police Department,ATLANTIC
3118,4,0,2017,rape,NJ0012400,NJ,Stockton University,ATLANTIC
3119,0,0,2017,rape-legacy,NJ0012400,NJ,Stockton University,ATLANTIC
3120,0,0,2017,rape,NJ0081500,NJ,Pitman Police Department,GLOUCESTER
3121,0,0,2017,rape-legacy,NJ0081500,NJ,Pitman Police Department,GLOUCESTER
3122,0,0,2017,rape,NJ0081600,NJ,South Harrison Township Police Department,GLOUCESTER
3123,0,0,2017,rape-legacy,NJ0081600,NJ,South Harrison Township Police Department,GLOUCESTER
3124,0,0,2017,rape,NJ0081700,NJ,Swedesboro Police Department,GLOUCESTER
3125,0,0,2017,rape-legacy,NJ0081700,NJ,Swedesboro Police Department,GLOUCESTER
3126,4,4,2017,rape,NJ0081800,NJ,"Washington Township, Gloucester County Police Department",GLOUCESTER
3127,0,0,2017,rape-legacy,NJ0081800,NJ,"Washington Township, Gloucester County Police Department",GLOUCESTER
3128,0,0,2017,rape,NJ0081900,NJ,Wenonah Police Department,GLOUCESTER
3129,0,0,2017,rape-legacy,NJ0081900,NJ,Wenonah Police Department,GLOUCESTER
3130,1,0,2017,rape,NJ0082000,NJ,West Deptford Township Police Department,GLOUCESTER
3131,0,0,2017,rape-legacy,NJ0082000,NJ,West Deptford Township Police Department,GLOUCESTER
3132,1,1,2017,rape,NJ0082100,NJ,Westville Police Department,GLOUCESTER
3133,0,0,2017,rape-legacy,NJ0082100,NJ,Westville Police Department,GLOUCESTER
3134,0,0,2017,rape,NJ0082200,NJ,Woodbury Police Department,GLOUCESTER
3135,0,0,2017,rape-legacy,NJ0082200,NJ,Woodbury Police Department,GLOUCESTER
3136,0,0,2017,rape,NJ0082300,NJ,Woodbury Heights Police Department,GLOUCESTER
3137,0,0,2017,rape-legacy,NJ0082300,NJ,Woodbury Heights Police Department,GLOUCESTER
3138,0,0,2017,rape,NJ0082400,NJ,Woolwich Township Police Department,GLOUCESTER
3139,0,0,2017,rape-legacy,NJ0082400,NJ,Woolwich Township Police Department,GLOUCESTER
3140,0,0,2017,rape,NJ0161700,NJ,William Paterson University,PASSAIC
